source,isbn,title,authors,trust,confidence
browns books,0750667311,an an,combe colin,0.9373390621133753,0.9951374180018147
book lovers usa,0750667311,introduction to ebusiness management and strategy,colin combe,0.9217410349466749,0.9709174821345266
books2anywhere.com,0750667311,introduction to ebusiness,combe colin,0.9588284623552487,0.9951374180018147
sarl culture-factory,0750667311,introduction to ebusiness,colin combe,0.8356993882813973,0.9709174821345266
a1books,0750667311,introduction to ebusiness management and strategy,combe colin,0.9107805611839029,0.9951374180018147
caiman,0750667311,intro to e business,combe colin,0.8996170885289858,0.9951374180018147
quartermelon,0750667311,introduction to ebusiness management and strategy,combe colin,0.9282979715073033,0.9951374180018147
paperbackshop-us,0750667311,introduction to ebusiness,combe colin,0.9242906149786049,0.9951374180018147
lakeside books,0750667311,introduction to ebusiness,combe colin,0.9247249645622209,0.9951374180018147
thebookcom,0750667311,an introduction to ebusiness management and strategy,combe colin,0.9386629220301413,0.9951374180018147
aha-buch,0750667311,an introduction to ebusiness,colin combe,0.9528824512486692,0.9709174821345266
versandantiquariat robert a. mueller,0750667311,an introduction to ebusiness management and strategy,combe colin,0.9570752949543444,0.9951374180018147
free postage ! @thebookcompany,0750667311,an introduction to ebusiness management and strategy,combe colin,0.9262515868595912,0.9951374180018147
ecobook - libreria del economista,0750667311,an introduction to ebusiness management and strategy,combe colin,0.9951374180018147,0.9951374180018147
revaluation books,0750667311,introduction to ebusiness management and strategy,combe colin,0.9237457492069083,0.9951374180018147
bobs books,0750667311,an introduction to ebusiness management and strategy,combecolin,0.9211670314157427,0.9461103075137342
books down under,0750667311,an introduction to ebusiness management and strategy,combecolin,0.921980660671882,0.9461103075137342
bobs books,0750667311,introduction to ebusiness,colin combe,0.9211670314157427,0.9709174821345266
bobs books,0750667311,introduction to ebusiness,combe colin,0.9211670314157427,0.9951374180018147
allenac,0123695317,pattern recognition,sergios theodoridis konstantinos koutroumbas,0.9823504324189063,0.9972548744332805
happybook,0123695317,pattern recognition third edition,sergios theodoridis konstantinos koutroumbas,0.9805213064180616,0.9972548744332805
international books,0123695317,pattern recognition softcover 3rd edition,sergios theodoridis konstantinos koutroumbas,0.9687176907922393,0.9972548744332805
quartermelon,0123695317,pattern recognition,by theodoridis sergios by koutroumbas konstantinos,0.9282979715073033,0.984291540028365
browns books,0123695317,pattern recognition,theodoridis sergios,0.9373390621133753,0.9433188441426059
a1books,0123695317,pattern recognition third edition,sergios theodoridis konstantinos koutroumbas,0.9107805611839029,0.9972548744332805
sarl culture-factory,0123695317,pattern recognition,konstantinos koutroumbas,0.8356993882813973,0.8822426507207731
ashleyjohnson,0123695317,pattern recognition third edition,theodoridis sergios koutroumbas konstantinos,0.947929862047429,0.9968830818658765
movies with a smile,0123695317,pattern recognition,theodoridis sergios and koutroumbas konstantinos,0.9487572044461003,0.9858916588921036
stratford books,0123695317,pattern recognition,by theodoridis sergios by koutroumbas konstantinos,0.9388133668244624,0.984291540028365
caiman,0123695317,pattern recognition 3e,theodoridis sergios,0.8996170885289858,0.9433188441426059
quartermelon,0123695317,pattern recognition,theodoridis sergios koutroumbas konstantinos,0.9282979715073033,0.9968830818658765
powell's  books,0123695317,pattern recognition 3ed,theodoridis sergios,0.9257430697715145,0.9433188441426059
blackwell online,0123695317,pattern recognition,sergios theodoridis konstantinos koutroumbas,0.9459104696460843,0.9972548744332805
lakeside books,0123695317,pattern recognition,theodoridis sergioskoutroumbas konstantinos,0.9247249645622209,0.9883344611166255
college book service,0123695317,pattern recognition hc 2006,theodoridis sergios kou,0.9191103241513162,0.964103730677584
textbookxdotcom,0123695317,pattern recognition,theodoridis sergios koutroumbas konstantinos,0.8293554590601047,0.9968830818658765
book lovers usa,0123695317,pattern recognition third edition,sergios theodoridis konstantinos koutroumbas,0.9217410349466749,0.9972548744332805
players quest,0123695317,pattern recognition third edition,sergios theodoridis konstantinos koutroumbas,0.9606144401825902,0.9972548744332805
alphacraze.com,0123695317,pattern recognition third edition,theodoridis sergios koutroumbas konstantinos,0.9831052612305028,0.9968830818658765
versandantiquariat robert a. mueller,0123695317,pattern recognition,theodoridis sergios koutroumbas konstantinos,0.9570752949543444,0.9968830818658765
aha-buch,0123695317,pattern recognition,sergios theodoridis,0.9528824512486692,0.8849956659811095
stratford books,0123695317,pattern recognition,theodoridis sergios koutroumbas konstantinos,0.9388133668244624,0.9968830818658765
paperbackworld.de,0123695317,pattern recognition,sergios theodoridis konstantinos koutroumbas,0.9267988211560819,0.9972548744332805
striped ostrich,0123695317,pattern recognition,theodoridis sergios,0.9690585216882106,0.9433188441426059
bobs books,0123695317,pattern recognition,konstantinos koutroumbas,0.9211670314157427,0.8822426507207731
livrenoir,0123695317,pattern recognition third edition,sergios theodoridis konstantinos koutroumbas,0.9141779948483663,0.9972548744332805
books down under,0123695317,pattern recognition third edition,koutroumbaskonstantinos theodoridissergios,0.921980660671882,0.9828283333651608
revaluation books,0123695317,pattern recognition,theodoridis sergios koutroumbas konstantinos,0.9237457492069083,0.9968830818658765
bobs books,0123695317,pattern recognition third edition,koutroumbaskonstantinos theodoridissergios,0.9211670314157427,0.9828283333651608
dvd legacy,0123695317,pattern recognition,theodoridis sergios koutroumbas konstantinos,0.981339864115772,0.9968830818658765
limelight bookshop,0123695317,pattern recognition,theodoridis sergios,0.8900841152974155,0.9433188441426059
reliable book service,0127425039,grid computing the savvy managers guide,plaszczak pawel wellner richard,0.9012242932665471,0.9891200675180521
magus books seattle,0127425039,grid computing the savvy managers guide the savvy managers guides the savvy managers guides,plaszczak pawel jr richard wellner,0.9894941092490663,0.9800630385218805
mini city media,0127425039,grid computing the savvy managers guide the savvy managers guides the savvy managers guides,pawel plaszczak jr richard wellner,0.9277752774276844,0.9858028380275624
a1books,0127425039,grid computing the savvy managerandaposs guide the savvy managerandaposs guides the savvy managerandaposs guides,pawel plaszczak jr richard wellner,0.9107805611839029,0.9858028380275624
quartermelon,0127425039,grid computing the savvy managers guide,by plaszczak pawel by wellner jr richard,0.9282979715073033,0.9397415384495557
browns books,0127425039,grid computing,plaszczak pawel,0.9373390621133753,0.8924091514941094
movies with a smile,0127425039,grid computing the savvy managers guide,plaszczak pawel and wellner richard jr,0.9487572044461003,0.9621295426405145
caiman,0127425039,grid computing,wellner alison,0.8996170885289858,0.36402032535692774
alphacraze.com,0127425039,grid computing the savvy managers guide the savvy managers guides the savvy managers guides,plaszczak pawel jr richard wellner,0.9831052612305028,0.9800630385218805
powell's  books,0127425039,grid computing the savvy managers guide,wellner alison,0.9257430697715145,0.36402032535692774
college book service,0127425039,grid computing the savvy managers guide pb 2005,plaszczak pawel wellner,0.9191103241513162,0.94860152811772
textbookxdotcom,0127425039,grid computing the savvy managers guide,plaszczak pawel wellner richard,0.8293554590601047,0.9891200675180521
book lovers usa,0127425039,grid computing the savvy managers guide the savvy managers guides the savvy managers guides,pawel plaszczak jr richard wellner,0.9217410349466749,0.9858028380275624
quartermelon,0127425039,grid computing the savvy managers guide,plaszczak pawel wellner richard,0.9282979715073033,0.9891200675180521
books2anywhere.com,0127425039,grid computing,plaszczak pawel,0.9588284623552487,0.8924091514941094
paperbackshop-us,0127425039,grid computing,plaszczak pawel,0.9242906149786049,0.8924091514941094
paperbackworld.de,0127425039,grid computing,pawel plaszczak richard wellner,0.9267988211560819,0.9835926968667426
lakeside books,0127425039,grid computing,plaszczak pawelwellner richard,0.9247249645622209,0.973058754908637
blackwell online,0127425039,grid computing,pawel plaszczak richard wellner,0.9459104696460843,0.9835926968667426
cobu gmbh & co. kg,0127425039,grid computing,plaszczak pawel wellner richard,0.9800315644729847,0.9891200675180521
aha-buch,0127425039,grid computing,pawel plaszczak richard wellner,0.9528824512486692,0.9835926968667426
versandantiquariat robert a. mueller,0127425039,grid computing the savvy managers guide,plaszczak pawel wellner richard,0.9570752949543444,0.9891200675180521
the book depository,0127425039,grid computing,pawel plaszczak,0.871763517676337,0.8186834841553604
papamedia.com,0127425039,grid computing the savvy managers guide the savvy managers guides,pawel plaszczak jr richard wellner,0.8733613942170575,0.9858028380275624
revaluation books,0127425039,grid computing the savvy managers guide,plaszczak pawel wellner richard jr,0.9237457492069083,0.9763937664255304
books down under,0127425039,grid computing the savvy managers guide,wellnerrichard,0.921980660671882,0.877721517662907
bobs books,0127425039,grid computing the savvy managers guide,wellnerrichard,0.9211670314157427,0.877721517662907
worldofbooks,0127425039,grid computing the savvy managers guide,wellnerrichard,0.8588308916417746,0.877721517662907
gunter koppon,0127425039,grid computing the savvy managers guide,wellnerrichard,0.8913932404425284,0.877721517662907
gunars store,0127425039,grid computing the savvy managers guide,wellnerrichard,0.8813573351002646,0.877721517662907
limelight bookshop,0127425039,grid computing the savvy managers guide,plaszczak pawel,0.8900841152974155,0.8924091514941094
jimmy larue,1558608893,innovation happens elsewhere open source as business strategy,ron goldman richard p gabriel,0.983678461674114,0.983678461674114
pacesetter books,1558608893,innovation happens elsewhere open source as business strategy,ron goldman richard p gabriel,0.9856995861215049,0.983678461674114
powell's  books,1558608893,innovation happens elsewhere open source,goldman ron,0.9257430697715145,0.9620679590246518
caiman,1558608893,innovation happens elsew os,goldman ron,0.8996170885289858,0.9620679590246518
a1books,1558608893,innovation happens elsewhere open source as business strategy,ron goldman richard p gabriel,0.9107805611839029,0.983678461674114
book lovers usa,1558608893,innovation happens elsewhere open source as business strategy,ron goldman richard p gabriel,0.9217410349466749,0.983678461674114
annex books inc,1558608893,innovation happens elsewhere open source as business strategy,goldman ron gabriel richard p,0.9808030627401939,0.9852549527092855
books2anywhere.com,1558608893,innovation happens elsewhere,goldman ron gabriel richard p,0.9588284623552487,0.9852549527092855
browns books,1558608893,innovation happens elsewhere,goldman ron,0.9373390621133753,0.9620679590246518
quartermelon,1558608893,innovation happens elsewhere open source as business strategy,goldman ron gabriel richard p,0.9282979715073033,0.9852549527092855
blackwell online,1558608893,innovation happens elsewhere,ron goldman richard p gabriel,0.9459104696460843,0.983678461674114
lakeside books,1558608893,innovation happens elsewhere,goldman rongabriel richard p,0.9247249645622209,0.942819979524564
thebookcom,1558608893,innovation happens elsewhere open source as business strategy,goldman ron,0.9386629220301413,0.9620679590246518
aha-buch,1558608893,innovation happens elsewhere,ron goldman richard p gabriel,0.9528824512486692,0.983678461674114
cobu gmbh & co. kg,1558608893,innovation happens elsewhere,goldman ron gabriel richard p,0.9800315644729847,0.9852549527092855
versandantiquariat robert a. mueller,1558608893,open source development handbook,goldman ron gabriel richard p,0.9570752949543444,0.9852549527092855
paperbackworld.de,1558608893,open source development handbook,ron goldman richard p gabriel,0.9267988211560819,0.983678461674114
the book depository,1558608893,innovation happens elsewhere,ron goldman,0.871763517676337,0.9001793428049994
free postage ! @thebookcompany,1558608893,innovation happens elsewhere open source as business strategy,goldman ron,0.9262515868595912,0.9620679590246518
bobs books,1558608893,innovation happens elsewhere open source as business strategy,goldmanron gabrielrichard p,0.9211670314157427,0.9470783913892676
books down under,1558608893,innovation happens elsewhere open source as business strategy,goldmanron gabrielrichard p,0.921980660671882,0.9470783913892676
bobs books,1558608893,innovation happens elsewhere,goldman ron gabriel richard p,0.9211670314157427,0.9852549527092855
revaluation books,1558608893,innovation happens elsewhere open source as business strategy,goldman ron gabriel richard p,0.9237457492069083,0.9852549527092855
gunter koppon,1558608893,innovation happens elsewhere open source as business strategy,goldmanron,0.8913932404425284,0.845361223050005
worldofbooks,1558608893,innovation happens elsewhere open source as business strategy,goldmanron,0.8588308916417746,0.845361223050005
limelight bookshop,1558608893,innovation happens elsewhere open source as business strategy,goldman ron,0.8900841152974155,0.9620679590246518
gunars store,1558608893,innovation happens elsewhere open source as business strategy,goldmanron,0.8813573351002646,0.845361223050005
a1books,075066455X,managing stakeholders in software development projects the computer weekly professional series,john mcmanus,0.9107805611839029,0.8796351515055242
caiman,075066455X,managing stakeholders in softw,mcmanus john,0.8996170885289858,0.8854050561669846
quartermelon,075066455X,managing stakeholders in software development projects,by mcmanus john,0.9282979715073033,0.8422468516993299
book lovers usa,075066455X,managing stakeholders in software development projects computer weekly professional,john mcmanus,0.9217410349466749,0.8796351515055242
stratford books,075066455X,managing stakeholders in software development projects,by mcmanus john,0.9388133668244624,0.8422468516993299
bobs books,075066455X,managing stakeholders in software development projects,mcmanus,0.9211670314157427,0.9111712101691608
books down under,075066455X,managing stakeholders in software development projects,mcmanus,0.921980660671882,0.9111712101691608
revaluation books,075066455X,managing stakeholders in software development projects,mcmanus john,0.9237457492069083,0.8854050561669846
papamedia.com,075066455X,managing stakeholders in software development projects first edition computer weekly professional,john mcmanus,0.8733613942170575,0.8796351515055242
gunter koppon,075066455X,managing stakeholders in software development projects,mcmanus,0.8913932404425284,0.9111712101691608
worldofbooks,075066455X,managing stakeholders in software development projects,mcmanus,0.8588308916417746,0.9111712101691608
gunars store,075066455X,managing stakeholders in software development projects,mcmanus,0.8813573351002646,0.9111712101691608
limelight bookshop,075066455X,managing stakeholders in software development projects,mcmanus john,0.8900841152974155,0.8854050561669846
a1books,0750663510,strategies for growth in smes the role of information and information sytems,margi levy philip powell,0.9107805611839029,0.9101072235151664
quartermelon,0750663510,strategies for growth in smes the role of information and information sytems,by levy margi by powell philip,0.9282979715073033,0.7998710079042032
browns books,0750663510,strategies for growth in smes,levy margi,0.9373390621133753,0.771388816300138
caiman,0750663510,strategies for growth in smes,levy margi,0.8996170885289858,0.771388816300138
alphacraze.com,0750663510,strategies for growth in smes the role of information and information sytems,levy margi powell philip,0.9831052612305028,0.9310964925194237
textbookxdotcom,0750663510,strategiies for growth in smes the role of information and information systems,philip powell,0.8293554590601047,0.4843205511996179
book lovers usa,0750663510,strategies for growth in smes the role of information and information sytems,margi levy philip powell,0.9217410349466749,0.9101072235151664
quartermelon,0750663510,strategies for growth in smes the role of information and information sytems,levy margi powell philip,0.9282979715073033,0.9310964925194237
sarl culture-factory,0750663510,strategies for growth in smes,levy,0.8356993882813973,0.4410439035890256
lakeside books,0750663510,strategies for growth in smes,levy margipowell philip,0.9247249645622209,0.8764292785856711
blackwell online,0750663510,strategies for growth in smes,margi levy philip powell,0.9459104696460843,0.9101072235151664
thebookcom,0750663510,strategies for growth in smes the role of information and information sytems,levy margi,0.9386629220301413,0.771388816300138
paperbackworld.de,0750663510,strategies for growth in smes,levy and powell,0.9267988211560819,0.6388018055815065
versandantiquariat robert a. mueller,0750663510,strategies for growth in smes the role of information and information systems,levy and powell,0.9570752949543444,0.6388018055815065
books2anywhere.com,0750663510,strategies for growth in smes,levypowell,0.9588284623552487,0.5817164443585637
the book depository,0750663510,strategies for growth in smes,levy,0.871763517676337,0.4410439035890256
free postage ! @thebookcompany,0750663510,strategies for growth in smes the role of information and information sytems,levy margi,0.9262515868595912,0.771388816300138
bobs books,0750663510,strategies for growth in smes the role of information and information sytems,levymargi powellphilip,0.9211670314157427,0.8853723000330754
papamedia.com,0750663510,strategies for growth in smes first edition the role of information and information sytems,margi levy,0.8733613942170575,0.5865391674921473
revaluation books,0750663510,strategiies for growth in smes the role of information and information systems,levy margi powell philip,0.9237457492069083,0.9310964925194237
bobs books,0750663510,strategies for growth in smes,levy margi powell philip,0.9211670314157427,0.9310964925194237
books down under,0750663510,strategies for growth in smes the role of information and information sytems,levymargi powellphilip,0.921980660671882,0.8853723000330754
gunter koppon,0750663510,strategies for growth in smes the role of information and information sytems,powellphilip,0.8913932404425284,0.45755167575267763
worldofbooks,0750663510,strategies for growth in smes the role of information and information sytems,powellphilip,0.8588308916417746,0.45755167575267763
gunars store,0750663510,strategies for growth in smes the role of information and information sytems,levymargi,0.8813573351002646,0.5746228745685364
the book bin -- attn: carl,155558327X,physical security for it,erbschloe michael,0.9147982526712448,0.9050394213585418
a1books,155558327X,physical security for it,michael erbschloe,0.9107805611839029,0.8620467198652709
caiman,155558327X,physical security for it,erbschloe michael,0.8996170885289858,0.9050394213585418
sarl culture-factory,155558327X,physical security for it,erbschloe,0.8356993882813973,0.9495817542206727
the book depository,155558327X,physical security for it,erbschloe,0.871763517676337,0.9495817542206727
bobs books,155558327X,physical security for it,erbschloe,0.9211670314157427,0.9495817542206727
papamedia.com,155558327X,physical security for it,michael erbschloe,0.8733613942170575,0.8620467198652709
books down under,155558327X,physical security for it,erbschloe,0.921980660671882,0.9495817542206727
revaluation books,155558327X,physical security for it,erbschloe michael,0.9237457492069083,0.9050394213585418
gunter koppon,155558327X,physical security for it,erbschloe,0.8913932404425284,0.9495817542206727
worldofbooks,155558327X,physical security for it,erbschloe,0.8588308916417746,0.9495817542206727
limelight bookshop,155558327X,physical security for it,erbschloe michael,0.8900841152974155,0.9050394213585418
gunars store,155558327X,physical security for it,erbschloe,0.8813573351002646,0.9495817542206727
a1books,0750661402,value creation from ebusiness models,wendy currie,0.9107805611839029,0.9779809163252133
caiman,0750661402,value creation from ebusiness,currie wendy,0.8996170885289858,0.9722964237494192
powell's  books,0750661402,value creation from e business models,currie wendy,0.9257430697715145,0.9722964237494192
quartermelon,0750661402,value creation from ebusiness models,edited by currie wendy,0.9282979715073033,0.817319375867993
browns books,0750661402,value creation from ebusiness models,currie,0.9373390621133753,0.9681313909379371
books2anywhere.com,0750661402,value creation from ebusiness models,wendy currie,0.9588284623552487,0.9779809163252133
stratford books,0750661402,value creation from ebusiness models,edited by currie wendy,0.9388133668244624,0.817319375867993
quartermelon,0750661402,value creation from ebusiness models,currie,0.9282979715073033,0.9681313909379371
sarl culture-factory,0750661402,value creation from ebusiness models,wendy currie,0.8356993882813973,0.9779809163252133
lakeside books,0750661402,value creation from ebusiness models,currie,0.9247249645622209,0.9681313909379371
blackwell online,0750661402,value creation from ebusiness models,currie,0.9459104696460843,0.9681313909379371
thebookcom,0750661402,value creation from ebusiness models,currie,0.9386629220301413,0.9681313909379371
books2anywhere.com,0750661402,value creation from ebusiness models,currie wendy,0.9588284623552487,0.9722964237494192
paperbackworld.de,0750661402,value creation from ebusiness models,wendy currie,0.9267988211560819,0.9779809163252133
versandantiquariat robert a. mueller,0750661402,value creation from ebusiness models,currie wendy,0.9570752949543444,0.9722964237494192
free postage ! @thebookcompany,0750661402,value creation from ebusiness models,currie,0.9262515868595912,0.9681313909379371
the book depository,0750661402,value creation from ebusiness models,wendy currie,0.871763517676337,0.9779809163252133
bobs books,0750661402,value creation from ebusiness models,curriewendy,0.9211670314157427,0.9747322010344699
papamedia.com,0750661402,value creation from ebusiness models,wendy currie,0.8733613942170575,0.9779809163252133
revaluation books,0750661402,value creation from ebusiness models,currie wendy,0.9237457492069083,0.9722964237494192
books down under,0750661402,value creation from ebusiness models,curriewendy,0.921980660671882,0.9747322010344699
bobs books,0750661402,value creation from ebusiness models,currie,0.9211670314157427,0.9681313909379371
gunter koppon,0750661402,value creation from ebusiness models,curriewendy,0.8913932404425284,0.9747322010344699
worldofbooks,0750661402,value creation from ebusiness models,curriewendy,0.8588308916417746,0.9747322010344699
gunars store,0750661402,value creation from ebusiness models,curriewendy,0.8813573351002646,0.9747322010344699
a1books,0120121603,advances in computers volume 60 information security advances in computers,marvin zelkowitz,0.9107805611839029,0.7810695656060183
caiman,0120121603,advances in computers v60,zelkowitz marvin,0.8996170885289858,0.6927079620477541
a1books,0120121603,advances in computers information security,marvin v zelkowitz,0.9107805611839029,0.7044176324941089
paperbackshop-us,0120121603,advances in computers information security adva,marvin zelkowitz,0.9242906149786049,0.7810695656060183
papamedia.com,0120121603,advances in computers volume 60 information security advances in computers,marvin zelkowitz,0.8733613942170575,0.7810695656060183
revaluation books,0120121603,advances in computers information security,zelkowitz marvin v,0.9237457492069083,0.6998945544896481
librairie la canopee. inc.,0120121603,histoire anecdotique theatre,desboulmiers,0.3187447807601007,0.33386724704730203
a1books,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.9107805611839029,0.9995675817908315
movies with a smile,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.9487572044461003,0.9995675817908315
caiman,0750677562,excel by example,kagan aubrey,0.8996170885289858,0.9995675817908315
alphacraze.com,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.9831052612305028,0.9995675817908315
powell's  books,0750677562,excel by example a ms excel cookbook for,kagan aubrey,0.9257430697715145,0.9995675817908315
college book service,0750677562,excel by example a microsoft excel cookbook for electronics engineers pb 2004,kagan aubrey,0.9191103241513162,0.9995675817908315
quartermelon,0750677562,excel by example a microsoft excel cookbook for electronics engineers,by kagan aubrey,0.9282979715073033,0.9901524231570269
browns books,0750677562,excel by example,kagan aubrey,0.9373390621133753,0.9995675817908315
textbookxdotcom,0750677562,excel by example a microsoft excel cookbook for electronics engineers,aubrey kagan,0.8293554590601047,0.9971620558631379
book lovers usa,0750677562,excel by example a microsoft excel cookbook for electronics engineers,aubrey kagan,0.9217410349466749,0.9971620558631379
players quest,0750677562,excel by example first edition a microsoft excel cookbook for electronics engineers,aubrey kagan,0.9606144401825902,0.9971620558631379
books2anywhere.com,0750677562,excel by example,kagan aubrey,0.9588284623552487,0.9995675817908315
webbookstore,0750677562,excel by example,aubrey kagan,0.9562259835634072,0.9971620558631379
paperbackshop-us,0750677562,excel by example,kagan aubrey,0.9242906149786049,0.9995675817908315
quartermelon,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.9282979715073033,0.9995675817908315
stratford books,0750677562,excel by example a microsoft excel cookbook for electronics engineers,by kagan aubrey,0.9388133668244624,0.9901524231570269
sarl culture-factory,0750677562,excel by example,aubrey kagan,0.8356993882813973,0.9971620558631379
lakeside books,0750677562,excel by example,kagan aubrey,0.9247249645622209,0.9995675817908315
thebookcom,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.9386629220301413,0.9995675817908315
bobs books,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kaganaubrey,0.9211670314157427,0.9940752430376737
the book depository,0750677562,excel by example,aubrey kagan,0.871763517676337,0.9971620558631379
free postage ! @thebookcompany,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.9262515868595912,0.9995675817908315
papamedia.com,0750677562,excel by example a microsoft excel cookbook for electronics engineers,aubrey kagan,0.8733613942170575,0.9971620558631379
books down under,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kaganaubrey,0.921980660671882,0.9940752430376737
revaluation books,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.9237457492069083,0.9995675817908315
bobs books,0750677562,excel by example,kagan aubrey,0.9211670314157427,0.9995675817908315
gunter koppon,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kaganaubrey,0.8913932404425284,0.9940752430376737
worldofbooks,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kaganaubrey,0.8588308916417746,0.9940752430376737
mildredsbooks,0750677562,excel by example first edition a microsoft excel cookbook for electronics engineers,aubrey kagan,0.9721144026147676,0.9971620558631379
dvd legacy,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.981339864115772,0.9995675817908315
limelight bookshop,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kagan aubrey,0.8900841152974155,0.9995675817908315
gunars store,0750677562,excel by example a microsoft excel cookbook for electronics engineers,kaganaubrey,0.8813573351002646,0.9940752430376737
ventura pacific ltd out of print books,0750677562,excel by example a microsoft excel cookbook for electronics engineers,aubrey kagan,0.9883372673742237,0.9971620558631379
college book service,0750661410,the past and future of information systemshc 2004,andersen kim viborg,0.9191103241513162,0.9133403141222242
powell's  books,0750661410,past future of information systems,andersen kim viborg,0.9257430697715145,0.9133403141222242
kitabay,0750661410,the past and future of information systems,andersen kim viborg,0.9306429764281228,0.9133403141222242
a1books,0750661410,the past and future of information systems,kim viborg andersen morten thanning vendelo,0.9107805611839029,0.7645517873905502
quartermelon,0750661410,past and future of information systems,edited by viborg andersen kim edited by thanning vendelo morten,0.9282979715073033,0.5922899463627309
quartermelon,0750661410,past and future of information systems,andersen kim viborg,0.9282979715073033,0.9133403141222242
paperbackshop-us,0750661410,past and future of information systems,morten thanning vendelo,0.9242906149786049,0.48442909570489046
caiman,0750661410,past future of info systems,andersen kim,0.8996170885289858,0.7795370041419751
sarl culture-factory,0750661410,past and future of information systems,andersen,0.8356993882813973,0.7225823656713501
thebookcom,0750661410,past and future of information systems,andersen kim viborg,0.9386629220301413,0.9133403141222242
lakeside books,0750661410,past and future of information systems,andersen kim viborg,0.9247249645622209,0.9133403141222242
the book depository,0750661410,past and the future of information systems,andersen,0.871763517676337,0.7225823656713501
bobs books,0750661410,past and the future of information systems,andersonprof kim thanningprof morten,0.9211670314157427,0.6795123985379811
books down under,0750661410,past and the future of information systems,andersonprof kim thanningprof morten,0.921980660671882,0.6795123985379811
revaluation books,0750661410,the past and future of information systems,andersen kim viborg vendelo morten thanning,0.9237457492069083,0.793399646566787
gunter koppon,0750661410,past and future of information systems,andersonprof kim,0.8913932404425284,0.7163908410635649
worldofbooks,0750661410,past and future of information systems,andersonprof kim,0.8588308916417746,0.7163908410635649
gunars store,0750661410,past and future of information systems,andersonprof kim,0.8813573351002646,0.7163908410635649
brettsbooks,0750658959,ebiz the anatomy of electronic business,sampson geoffrey,0.9095143460889125,0.9088657094041844
powell's  books,0750658959,ebiz the anatomy of electronic business,sampson geoffrey,0.9257430697715145,0.9088657094041844
a1books,0750658959,ebiz the anatomy of electronic business,geoffrey sampson,0.9107805611839029,0.9254354571278866
caiman,0750658959,ebiz,sampson geoffrey,0.8996170885289858,0.9088657094041844
book lovers usa,0750658959,ebiz the anatomy of electronic business,geoffrey sampson,0.9217410349466749,0.9254354571278866
sarl culture-factory,0750658959,ebiz,geoffrey sampson,0.8356993882813973,0.9254354571278866
quartermelon,0750658959,ebiz the anatomy of electronic business,by sampson geoffrey,0.9282979715073033,0.87805026586382
the book depository,0750658959,ebiz,geoffrey sampson,0.871763517676337,0.9254354571278866
revaluation books,0750658959,ebiz the anatomy of electronic business,sampson geoffrey,0.9237457492069083,0.9088657094041844
papamedia.com,0750658959,ebiz the anatomy of electronic business,geoffrey sampson,0.8733613942170575,0.9254354571278866
stratford books,0750658959,ebiz the anatomy of electronic business,by sampson geoffrey,0.9388133668244624,0.87805026586382
caiman,1555582958,integrating wireless technolog,wheeler william,0.8996170885289858,0.9669274780711211
a1books,1555582958,integrating wireless technology in the enterprise pdas blackberries and mobile devices,william wheeler,0.9107805611839029,0.9726890458860408
books2anywhere.com,1555582958,integrating wireless technology in the enterprise,wheeler william,0.9588284623552487,0.9669274780711211
paperbackshop-us,1555582958,integrating wireless technology in the enterprise,wheeler william,0.9242906149786049,0.9669274780711211
book lovers usa,1555582958,integrating wireless technology in the enterprise pdas blackberries and mobile devices,william wheeler,0.9217410349466749,0.9726890458860408
annex books inc,1555582958,integrating wireless technology in the enterprise pdas blackberries and mobile devices,wheeler william,0.9808030627401939,0.9669274780711211
blackwell online,1555582958,integrating wireless technology in the enterprise,william wheeler,0.9459104696460843,0.9726890458860408
sarl culture-factory,1555582958,integrating wireless technology in the enterprise,william wheeler,0.8356993882813973,0.9726890458860408
papamedia.com,1555582958,integrating wireless technology in the enterprise pdas blackberries and mobile devices,william wheeler,0.8733613942170575,0.9726890458860408
the book depository,1555582958,integrating wireless technology in the enterprise,william wheeler,0.871763517676337,0.9726890458860408
bobs books,1555582958,integrating wireless technology in the enterprise pdas blackberries and mobile devices,wheeler,0.9211670314157427,0.9184323100883011
paperbackworld.de,1555582958,integrating wireless technology in the enterprise pdas blackberries and mobile devices,william wheeler,0.9267988211560819,0.9726890458860408
books down under,1555582958,integrating wireless technology in the enterprise pdas blackberries and mobile devices,wheeler,0.921980660671882,0.9184323100883011
revaluation books,1555582958,integrating wireless technology in the enterprise pdas blackberries and mobile devices,wheeler william,0.9237457492069083,0.9669274780711211
worldofbooks,1555582958,integrating wireless technology in the enterprise pdas blackberries and mo,wheeler,0.8588308916417746,0.9184323100883011
